time,x-acceleration,y-acceleration,z-acceleration
74.780,0.572,-0.445,0.959
74.800,0.556,-0.504,0.904
74.820,0.602,-0.558,0.874
74.840,0.609,-0.590,0.837
74.860,0.555,-0.624,0.772
74.880,0.480,-0.636,0.717
74.900,0.333,-0.576,0.688
74.920,0.279,-0.665,0.684
74.940,0.338,-0.739,0.642
74.960,0.310,-0.669,0.591
74.980,0.296,-0.666,0.624
75.000,0.294,-0.638,0.680
75.020,0.317,-0.595,0.674
75.040,0.329,-0.595,0.661
75.060,0.350,-0.548,0.692
75.080,0.261,-0.479,0.743
75.100,0.250,-0.446,0.731
75.120,0.366,-0.460,0.751
75.140,0.197,-0.397,0.799
75.160,0.116,-0.339,0.834
75.180,0.178,-0.338,0.862
75.200,0.142,-0.342,0.837
75.220,0.059,-0.328,0.832
75.240,-0.049,-0.295,0.841
75.260,0.051,-0.307,0.843
75.280,0.183,-0.376,0.880
75.300,0.212,-0.451,0.885
75.320,0.186,-0.506,0.871
75.340,0.113,-0.542,0.864
75.360,0.060,-0.545,0.854
75.380,0.065,-0.524,0.851
75.400,0.060,-0.481,0.879
75.420,0.011,-0.469,0.870
75.440,-0.072,-0.503,0.821
75.460,-0.105,-0.542,0.826
75.480,-0.086,-0.561,0.817
75.500,-0.046,-0.606,0.783
75.520,-0.067,-0.636,0.778
75.540,-0.127,-0.578,0.822
75.560,-0.181,-0.489,0.900
75.580,-0.185,-0.440,0.950
75.600,-0.274,-0.426,0.888
75.620,-0.348,-0.441,0.812
75.640,-0.427,-0.455,0.745
75.660,-0.551,-0.438,0.673
75.680,-0.300,-0.424,0.692
75.700,0.011,-0.381,0.720
75.720,-0.234,-0.275,0.711
75.740,-0.304,-0.184,0.725
75.760,-0.052,-0.151,0.740
75.780,0.091,-0.152,0.791
75.800,0.071,-0.179,0.840
75.820,-0.119,-0.145,0.857
75.840,-0.233,-0.059,0.918
75.860,-0.164,-0.047,0.958
75.880,0.138,-0.020,0.971
75.900,0.569,-0.009,1.057
75.920,0.657,0.012,1.123
75.940,0.469,0.051,1.147
75.960,0.355,0.080,1.171
75.980,0.365,0.110,1.189
76.000,0.341,0.161,1.204
76.020,0.335,0.178,1.240
76.040,0.406,0.170,1.254
76.060,0.503,0.106,1.212
76.080,0.346,0.080,1.119
76.100,0.197,0.082,1.052
76.120,0.152,0.069,1.047
76.140,0.119,0.075,1.059
76.160,0.126,0.082,1.077
76.180,0.030,0.117,1.103
76.200,0.081,0.170,1.123
76.220,0.188,0.129,1.109
76.240,0.147,0.118,1.068
76.260,0.173,0.094,1.011
76.280,0.168,0.095,0.985
76.300,0.179,0.102,1.002
76.320,0.123,0.105,1.002
76.340,0.141,0.091,0.972
76.360,0.208,0.076,0.963
76.380,0.200,0.095,0.999
76.400,0.156,0.115,1.022
76.420,0.140,0.132,1.031
76.440,0.163,0.142,1.033
76.460,0.161,0.139,1.012
76.480,0.146,0.155,1.033
76.500,0.139,0.140,1.009
76.520,0.179,0.130,1.019
76.540,0.172,0.122,1.025
76.560,0.109,0.131,1.005
76.580,0.127,0.126,1.010
76.600,0.081,0.140,0.991
76.620,0.096,0.143,1.010
76.640,0.108,0.144,1.024
76.660,0.040,0.154,1.017
76.680,0.016,0.152,1.006
76.700,0.055,0.144,1.008
76.720,0.050,0.127,1.006
76.740,-0.009,0.123,0.985
76.760,0.011,0.118,0.972
76.780,0.005,0.122,0.978
76.800,-0.034,0.130,0.990
76.820,-0.038,0.128,0.995
76.840,-0.055,0.143,0.989
76.860,-0.023,0.145,0.983
76.880,-0.052,0.146,1.016
76.900,-0.033,0.175,1.015
76.920,-0.003,0.159,1.014
76.940,-0.005,0.168,1.025
76.960,0.002,0.146,1.007
76.980,-0.036,0.160,1.029
77.000,-0.022,0.188,1.027
77.020,0.017,0.176,1.014
77.040,-0.037,0.165,1.010
77.060,-0.043,0.191,0.999
77.080,-0.029,0.201,0.984
77.100,-0.013,0.177,0.985
77.120,-0.028,0.171,0.967
77.140,-0.051,0.184,0.966
77.160,0.002,0.184,0.976
77.180,-0.029,0.186,0.987
77.200,-0.014,0.215,0.989
77.220,-0.003,0.246,1.023
77.240,0.009,0.270,1.036
77.260,-0.040,0.292,1.029
77.280,-0.039,0.297,1.076
77.300,-0.073,0.322,1.135
77.320,-0.096,0.378,1.166
77.340,-0.146,0.447,1.238
77.360,0.010,0.436,1.255
77.380,0.111,0.354,1.225
77.400,0.097,0.306,1.159
77.420,0.146,0.238,1.073
77.440,0.208,0.189,0.981
77.460,0.281,0.142,0.935
77.480,0.306,0.090,0.968
77.500,0.312,0.056,0.993
77.520,0.318,0.010,0.965
77.540,0.310,-0.021,0.851
77.560,0.306,-0.040,0.767
77.580,0.285,-0.067,0.815
77.600,0.227,-0.085,0.893
77.620,0.268,-0.097,0.875
77.640,0.249,-0.099,0.798
77.660,0.214,-0.091,0.829
77.680,0.188,-0.066,0.892
77.700,0.140,-0.064,0.865
77.720,0.085,-0.047,0.784
77.740,0.097,-0.032,0.766
77.760,0.065,-0.018,0.834
77.780,-0.117,0.021,0.860
77.800,-0.129,0.064,0.846
77.820,0.014,0.064,0.877
77.840,-0.111,0.111,0.938
77.860,-0.228,0.173,0.982
77.880,-0.223,0.209,0.952
77.900,-0.393,0.254,0.918
77.920,-0.506,0.302,0.933
77.940,-0.535,0.345,0.966
77.960,-0.750,0.364,0.991
77.980,-0.692,0.455,1.096
78.000,-0.220,0.336,1.151
78.020,-0.152,0.259,1.032
78.040,0.072,0.229,1.010
78.060,0.104,0.266,1.029
78.080,0.315,0.234,1.132
78.100,0.118,0.235,1.001
78.120,-0.037,0.290,0.920
78.140,-0.149,0.317,0.933
78.160,-0.290,0.378,0.975
78.180,-0.274,0.417,1.011
78.200,-0.219,0.444,1.004
78.220,-0.168,0.444,1.025
78.240,-0.137,0.421,0.995
78.260,-0.211,0.413,0.930
78.280,-0.222,0.370,0.900
78.300,-0.198,0.314,0.875
78.320,-0.167,0.291,0.947
78.340,-0.301,0.278,1.010
78.360,-0.408,0.246,0.982
78.380,-0.322,0.209,1.011
78.400,-0.174,0.156,1.106
78.420,-0.171,0.115,1.106
78.440,-0.170,0.079,1.060
78.460,-0.138,0.047,1.059
78.480,-0.120,0.014,1.095
78.500,-0.119,-0.013,1.042
78.520,-0.203,-0.024,0.935
78.540,-0.285,-0.024,0.867
78.560,-0.150,0.006,0.870
78.580,-0.082,0.065,0.890
78.600,-0.127,0.144,0.876
78.620,-0.100,0.184,0.819
78.640,-0.005,0.219,0.794
78.660,0.086,0.263,0.855
78.680,0.097,0.298,0.902
78.700,0.075,0.296,0.881
78.720,0.044,0.300,0.863
78.740,0.041,0.328,0.887
78.760,0.066,0.356,0.918
78.780,0.061,0.368,0.962
78.800,-0.008,0.403,1.004
78.820,-0.022,0.411,1.015
78.840,-0.033,0.396,0.994
78.860,-0.063,0.426,1.034
78.880,0.062,0.475,1.115
78.900,0.127,0.429,1.084
78.920,0.009,0.396,1.000
78.940,0.087,0.361,0.982
78.960,0.116,0.344,0.963
78.980,0.130,0.314,0.917
79.000,0.182,0.286,0.889
79.020,0.269,0.239,0.953
79.040,0.223,0.199,1.017
79.060,0.198,0.210,1.091
79.080,0.038,0.214,1.114
79.100,-0.035,0.188,1.082
79.120,0.091,0.147,1.048
79.140,0.018,0.202,1.050
79.160,0.008,0.243,1.005
79.180,0.146,0.238,0.917
79.200,0.089,0.259,0.889
79.220,-0.026,0.269,0.856
79.240,0.059,0.261,0.873
79.260,0.112,0.270,0.975
79.280,0.061,0.250,0.991
79.300,0.074,0.238,1.051
79.320,-0.026,0.215,1.063
79.340,-0.065,0.113,1.046
79.360,-0.009,0.059,1.125
79.380,0.032,0.053,1.150
79.400,-0.018,0.016,1.076
79.420,-0.087,0.002,1.048
79.440,-0.019,-0.017,1.021
79.460,0.005,-0.021,0.996
79.480,-0.121,-0.017,0.962
79.500,-0.010,-0.036,0.998
79.520,0.033,-0.035,1.047
79.540,-0.034,-0.022,1.036
79.560,-0.061,-0.023,1.027
79.580,-0.099,-0.016,1.025
79.600,-0.171,0.006,1.006
79.620,-0.186,0.017,1.008
79.640,-0.132,0.003,1.019
79.660,-0.089,-0.047,0.974
79.680,-0.115,-0.112,0.952
79.700,-0.135,-0.116,0.989
79.720,-0.102,-0.074,1.020
79.740,-0.007,-0.083,1.071
79.760,-0.046,-0.034,1.048
79.780,-0.074,-0.002,1.036
79.800,-0.042,0.010,1.032
79.820,-0.058,0.002,1.021
79.840,-0.044,-0.009,1.009
79.860,-0.018,-0.024,1.014
79.880,0.011,-0.034,1.051
79.900,0.021,-0.054,1.044
79.920,-0.013,-0.082,0.988
79.940,-0.057,-0.077,0.987
79.960,0.011,-0.068,1.024
79.980,0.043,-0.072,1.017
80.000,0.031,-0.061,1.005
80.020,0.018,-0.042,1.023
80.040,-0.054,-0.025,1.017
80.060,-0.090,-0.035,0.994
80.080,-0.040,-0.024,1.013
80.100,-0.004,-0.026,1.054
80.120,-0.005,-0.038,1.046
80.140,0.002,-0.053,1.022
80.160,0.000,-0.056,1.023
80.180,-0.021,-0.045,1.026
80.200,-0.013,-0.056,1.008
80.220,-0.147,-0.067,0.962
80.240,-0.160,-0.066,0.959
80.260,0.012,-0.083,1.012
80.280,0.118,-0.081,1.061
80.300,0.095,-0.074,1.076
80.320,0.089,-0.067,1.031
80.340,0.031,-0.071,0.994
80.360,-0.026,-0.049,1.005
80.380,-0.045,-0.041,1.021
80.400,-0.018,-0.051,1.024
80.420,-0.017,-0.052,1.014
80.440,-0.033,-0.060,1.007
80.460,-0.038,-0.068,1.009
80.480,-0.000,-0.081,1.017
80.500,0.009,-0.081,1.018
80.520,0.025,-0.078,1.016
80.540,0.012,-0.074,1.013
80.560,0.009,-0.066,1.025
80.580,-0.003,-0.064,1.022
80.600,-0.022,-0.065,1.010
80.620,-0.005,-0.065,1.021
80.640,0.007,-0.072,1.024
80.660,-0.008,-0.068,1.019
80.680,-0.023,-0.067,1.012
80.700,-0.027,-0.072,1.007
80.720,0.007,-0.077,1.024
80.740,0.030,-0.079,1.027
80.760,0.002,-0.072,1.019
80.780,-0.018,-0.067,1.017
80.800,-0.031,-0.066,1.014
80.820,-0.029,-0.065,1.013
80.840,-0.018,-0.069,1.018
80.860,-0.008,-0.072,1.017
80.880,-0.010,-0.073,1.012
80.900,-0.012,-0.071,1.026
80.920,-0.010,-0.071,1.022
80.940,-0.021,-0.067,1.012
80.960,-0.024,-0.066,1.012
80.980,-0.021,-0.069,1.019
81.000,-0.011,-0.076,1.017
81.020,-0.010,-0.078,1.006
81.040,-0.009,-0.060,1.010
81.060,-0.029,-0.057,1.032
81.080,-0.014,-0.063,1.025
81.100,-0.020,-0.074,1.015
81.120,-0.051,-0.060,1.025
81.140,-0.055,-0.056,1.043
81.160,-0.070,-0.064,0.995
81.180,-0.044,-0.061,1.003
81.200,0.067,-0.081,1.072
81.220,0.059,-0.074,1.057
81.240,-0.027,-0.053,0.990
81.260,-0.038,-0.033,0.984
81.280,-0.031,-0.027,1.033
81.300,-0.042,-0.022,1.032
81.320,-0.059,-0.020,0.995
81.340,-0.059,-0.029,0.979
81.360,-0.096,-0.031,0.966
81.380,-0.091,-0.046,0.987
81.400,-0.102,-0.055,0.982
81.420,-0.081,-0.064,0.985
81.440,-0.073,-0.061,1.011
81.460,-0.044,-0.061,1.068
81.480,-0.053,-0.063,1.085
81.500,-0.061,-0.064,1.100
81.520,-0.053,-0.047,1.163
81.540,-0.055,-0.078,1.234
81.560,-0.120,-0.071,1.291
81.580,-0.090,-0.013,1.375
81.600,0.057,0.011,1.402
81.620,0.045,-0.107,1.334
81.640,-0.092,-0.117,1.282
81.660,-0.051,-0.155,1.341
81.680,0.028,-0.156,1.378
81.700,0.030,-0.153,1.303
81.720,0.055,-0.165,1.217
81.740,0.053,-0.164,1.188
81.760,0.008,-0.163,1.163
81.780,-0.088,-0.199,1.051
81.800,-0.194,-0.229,0.899
81.820,-0.240,-0.257,0.710
81.840,-0.213,-0.268,0.445
81.860,-0.133,-0.291,0.361
81.880,-0.116,-0.344,0.461
81.900,0.000,-0.385,0.583
81.920,0.064,-0.435,0.707
81.940,0.023,-0.468,0.777
81.960,-0.006,-0.489,0.758
81.980,-0.037,-0.514,0.686
82.000,-0.103,-0.551,0.666
82.020,-0.155,-0.590,0.654
82.040,-0.203,-0.615,0.645
82.060,-0.237,-0.639,0.647
82.080,-0.245,-0.684,0.614
82.100,-0.258,-0.721,0.583
82.120,-0.264,-0.745,0.583
82.140,-0.236,-0.780,0.596
82.160,-0.218,-0.907,0.595
82.180,-0.271,-1.075,0.579
82.200,-0.231,-0.873,0.566
82.220,-0.219,-0.691,0.558
82.240,-0.223,-0.754,0.556
82.260,-0.183,-0.851,0.574
82.280,-0.153,-0.920,0.565
82.300,-0.105,-0.883,0.531
82.320,-0.070,-0.855,0.521
82.340,-0.066,-0.874,0.539
82.360,-0.124,-0.867,0.530
82.380,-0.219,-0.844,0.504
82.400,-0.224,-0.843,0.495
82.420,-0.182,-0.834,0.526
82.440,-0.155,-0.837,0.555
82.460,-0.166,-0.831,0.563
82.480,-0.169,-0.828,0.572
82.500,-0.164,-0.817,0.565
82.520,-0.161,-0.805,0.572
82.540,-0.167,-0.813,0.592
82.560,-0.178,-0.809,0.587
82.580,-0.164,-0.809,0.594
82.600,-0.112,-0.815,0.628
82.620,-0.094,-0.812,0.636
82.640,-0.085,-0.804,0.629
82.660,-0.099,-0.778,0.675
82.680,-0.072,-0.773,0.752
82.700,-0.023,-0.772,0.783
82.720,0.009,-0.771,0.759
82.740,0.016,-0.777,0.726
82.760,0.018,-0.787,0.698
82.780,0.003,-0.798,0.683
82.800,-0.034,-0.803,0.667
82.820,-0.053,-0.808,0.643
82.840,-0.069,-0.806,0.628
82.860,-0.082,-0.807,0.628
82.880,-0.089,-0.806,0.627
82.900,-0.104,-0.802,0.624
82.920,-0.122,-0.800,0.628
82.940,-0.132,-0.801,0.626
82.960,-0.133,-0.801,0.621
82.980,-0.131,-0.802,0.620
83.000,-0.131,-0.803,0.608
83.020,-0.129,-0.807,0.604
83.040,-0.138,-0.808,0.620
83.060,-0.127,-0.808,0.632
83.080,-0.126,-0.811,0.624
83.100,-0.133,-0.809,0.608
83.120,-0.128,-0.811,0.609
83.140,-0.143,-0.810,0.610
83.160,-0.150,-0.806,0.613
83.180,-0.164,-0.805,0.617
83.200,-0.158,-0.806,0.618
83.220,-0.137,-0.806,0.617
83.240,-0.133,-0.809,0.622
83.260,-0.147,-0.808,0.614
83.280,-0.161,-0.805,0.602
83.300,-0.182,-0.807,0.603
83.320,-0.205,-0.796,0.598
83.340,-0.190,-0.796,0.604
83.360,-0.173,-0.798,0.626
83.380,-0.212,-0.794,0.626
83.400,-0.243,-0.779,0.623
83.420,-0.240,-0.775,0.671
83.440,-0.229,-0.772,0.727
83.460,-0.255,-0.766,0.699
83.480,-0.294,-0.762,0.652
83.500,-0.327,-0.767,0.638
83.520,-0.276,-0.784,0.665
83.540,-0.135,-0.787,0.697
83.560,-0.094,-0.802,0.688
83.580,-0.108,-0.805,0.638
83.600,-0.044,-0.816,0.583
83.620,0.079,-0.846,0.549
83.640,0.151,-0.877,0.550
83.660,0.186,-0.890,0.544
83.680,0.185,-0.904,0.481
83.700,0.148,-0.907,0.442
83.720,0.142,-0.909,0.438
83.740,0.177,-0.919,0.441
83.760,0.135,-0.915,0.458
83.780,0.119,-0.910,0.454
83.800,0.114,-0.918,0.427
83.820,0.103,-0.925,0.422
83.840,0.105,-0.926,0.432
83.860,0.111,-0.930,0.438
83.880,-0.018,-0.914,0.423
83.900,0.001,-0.921,0.415
83.920,0.040,-0.935,0.390
83.940,0.067,-0.946,0.375
83.960,0.054,-0.945,0.364
83.980,-0.024,-0.940,0.340
84.000,-0.012,-0.948,0.313
84.020,0.057,-0.965,0.307
84.040,0.066,-0.976,0.305
84.060,0.004,-0.959,0.296
84.080,0.002,-0.965,0.284
84.100,0.025,-0.973,0.279
84.120,0.014,-0.966,0.298
84.140,0.035,-0.958,0.322
84.160,0.041,-0.968,0.294
84.180,-0.003,-0.968,0.273
84.200,-0.007,-0.972,0.266
84.220,0.013,-0.978,0.265
84.240,0.017,-0.983,0.253
84.260,0.038,-0.983,0.250
84.280,0.103,-0.982,0.279
84.300,0.103,-0.977,0.290
84.320,0.070,-0.978,0.256
84.340,0.002,-0.978,0.243
84.360,0.034,-0.975,0.239
84.380,0.082,-0.990,0.249
84.400,0.049,-0.982,0.254
84.420,0.006,-0.975,0.262
84.440,0.020,-0.974,0.280
84.460,0.047,-0.976,0.284
84.480,0.067,-0.977,0.293
84.500,0.078,-0.971,0.301
84.520,0.050,-0.969,0.288
84.540,0.042,-0.968,0.266
84.560,0.058,-0.971,0.255
84.580,0.093,-0.976,0.265
84.600,0.103,-0.978,0.247
84.620,0.112,-0.981,0.228
84.640,0.114,-0.982,0.223
84.660,0.118,-0.979,0.219
84.680,0.141,-0.980,0.212
84.700,0.148,-0.981,0.199
84.720,0.139,-0.983,0.177
84.740,0.149,-0.985,0.173
84.760,0.168,-0.983,0.185
84.780,0.163,-0.983,0.179
84.800,0.185,-0.982,0.173
84.820,0.213,-0.987,0.172
84.840,0.213,-0.985,0.164
84.860,0.202,-0.984,0.150
84.880,0.210,-0.983,0.146
84.900,0.212,-0.984,0.150
84.920,0.227,-0.983,0.148
84.940,0.258,-0.985,0.155
84.960,0.254,-0.983,0.163
84.980,0.243,-0.979,0.169
85.000,0.231,-0.979,0.167
85.020,0.237,-0.976,0.154
85.040,0.246,-0.986,0.126
85.060,0.238,-0.984,0.107
85.080,0.250,-0.987,0.117
85.100,0.223,-0.981,0.128
85.120,0.212,-0.977,0.126
85.140,0.235,-0.982,0.133
85.160,0.237,-0.979,0.146
85.180,0.230,-0.974,0.152
85.200,0.227,-0.976,0.146
85.220,0.224,-0.974,0.152
85.240,0.233,-0.975,0.157
85.260,0.236,-0.975,0.156
85.280,0.238,-0.975,0.165
85.300,0.216,-0.972,0.155
85.320,0.220,-0.975,0.152
85.340,0.231,-0.975,0.154
85.360,0.236,-0.975,0.154
85.380,0.235,-0.974,0.158
85.400,0.225,-0.973,0.148
85.420,0.228,-0.977,0.144
85.440,0.230,-0.975,0.150
85.460,0.236,-0.976,0.150
85.480,0.235,-0.976,0.149
85.500,0.226,-0.974,0.148
85.520,0.228,-0.974,0.151
85.540,0.230,-0.975,0.156
85.560,0.229,-0.973,0.155
85.580,0.234,-0.974,0.157
85.600,0.220,-0.971,0.156
85.620,0.217,-0.971,0.156
85.640,0.229,-0.973,0.164
85.660,0.231,-0.972,0.163
85.680,0.233,-0.972,0.160
85.700,0.233,-0.971,0.163
85.720,0.235,-0.971,0.164
85.740,0.228,-0.970,0.158
85.760,0.223,-0.969,0.158
85.780,0.234,-0.971,0.161
85.800,0.244,-0.973,0.158
85.820,0.237,-0.970,0.152
85.840,0.240,-0.969,0.152
85.860,0.243,-0.971,0.151
85.880,0.255,-0.970,0.155
85.900,0.254,-0.972,0.160
85.920,0.244,-0.968,0.164
85.940,0.247,-0.969,0.164
85.960,0.253,-0.969,0.166
85.980,0.241,-0.967,0.174
86.000,0.235,-0.965,0.167
86.020,0.240,-0.966,0.161
86.040,0.254,-0.966,0.173
86.060,0.261,-0.966,0.187
86.080,0.269,-0.965,0.192
86.100,0.260,-0.964,0.187
86.120,0.247,-0.961,0.182
86.140,0.259,-0.962,0.184
86.160,0.272,-0.964,0.188
86.180,0.268,-0.964,0.188
86.200,0.250,-0.963,0.180
86.220,0.244,-0.963,0.179
86.240,0.243,-0.964,0.181
86.260,0.255,-0.966,0.181
86.280,0.260,-0.965,0.182
86.300,0.255,-0.962,0.186
86.320,0.250,-0.963,0.183
86.340,0.251,-0.962,0.186
86.360,0.263,-0.962,0.189
86.380,0.267,-0.962,0.193
86.400,0.256,-0.961,0.192
86.420,0.258,-0.962,0.192
86.440,0.250,-0.961,0.191
86.460,0.245,-0.960,0.192
86.480,0.254,-0.961,0.203
86.500,0.258,-0.961,0.203
86.520,0.250,-0.962,0.200
86.540,0.247,-0.960,0.207
86.560,0.260,-0.961,0.218
86.580,0.281,-0.960,0.229
86.600,0.271,-0.960,0.226
86.620,0.249,-0.956,0.218
86.640,0.247,-0.958,0.218
86.660,0.250,-0.961,0.215
86.680,0.273,-0.964,0.202
86.700,0.300,-0.969,0.186
86.720,0.299,-0.977,0.175
86.740,0.281,-0.973,0.173
86.760,0.265,-0.972,0.175
86.780,0.268,-0.969,0.199
86.800,0.254,-0.967,0.204
86.820,0.229,-0.964,0.193
86.840,0.212,-0.964,0.205
86.860,0.213,-0.958,0.243
86.880,0.202,-0.955,0.282
86.900,0.209,-0.948,0.291
86.920,0.207,-0.951,0.289
86.940,0.176,-0.955,0.310
86.960,0.118,-0.938,0.338
86.980,0.087,-0.930,0.356
87.000,0.111,-0.940,0.364
87.020,0.120,-0.939,0.354
87.040,0.109,-0.944,0.339
87.060,0.109,-0.942,0.327
87.080,0.133,-0.942,0.349
87.100,0.153,-0.948,0.374
87.120,0.135,-0.945,0.366
87.140,0.119,-0.947,0.340
87.160,0.119,-0.944,0.327
87.180,0.112,-0.943,0.346
87.200,0.104,-0.939,0.370
87.220,0.094,-0.929,0.396
87.240,0.114,-0.936,0.411
87.260,0.100,-0.931,0.413
87.280,0.077,-0.922,0.415
87.300,0.077,-0.923,0.417
87.320,0.084,-0.924,0.427
87.340,0.104,-0.923,0.445
87.360,0.113,-0.925,0.451
87.380,0.095,-0.922,0.435
87.400,0.080,-0.923,0.425
87.420,0.078,-0.920,0.416
87.440,0.100,-0.921,0.412
87.460,0.100,-0.925,0.439
87.480,0.087,-0.919,0.464
87.500,0.103,-0.918,0.468
87.520,0.097,-0.920,0.455
87.540,0.100,-0.925,0.444
87.560,0.083,-0.928,0.433
87.580,0.085,-0.927,0.417
87.600,0.157,-0.941,0.407
87.620,0.183,-0.943,0.371
87.640,0.103,-0.937,0.361
87.660,0.037,-0.931,0.383
87.680,0.070,-0.935,0.397
87.700,0.030,-0.928,0.408
87.720,0.014,-0.925,0.417
87.740,0.092,-0.927,0.427
87.760,0.115,-0.928,0.435
87.780,0.096,-0.929,0.420
87.800,0.090,-0.933,0.401
87.820,0.090,-0.938,0.379
87.840,0.126,-0.947,0.376
87.860,0.183,-0.947,0.396
87.880,0.194,-0.937,0.453
87.900,0.120,-0.920,0.480
87.920,0.050,-0.915,0.435
87.940,0.042,-0.929,0.357
87.960,0.087,-0.948,0.360
87.980,0.116,-0.952,0.395
88.000,0.062,-0.945,0.397
88.020,-0.055,-0.918,0.396
88.040,-0.086,-0.913,0.428
88.060,-0.125,-0.909,0.471
88.080,-0.090,-0.910,0.488
88.100,-0.061,-0.922,0.455
88.120,-0.035,-0.932,0.398
88.140,-0.031,-0.932,0.385
88.160,-0.049,-0.932,0.412
88.180,-0.073,-0.924,0.421
88.200,-0.071,-0.927,0.434
88.220,-0.074,-0.928,0.423
88.240,-0.048,-0.930,0.412
88.260,-0.042,-0.933,0.407
88.280,-0.003,-0.939,0.401
88.300,0.012,-0.942,0.406
88.320,0.016,-0.935,0.402
88.340,0.085,-0.950,0.449
88.360,0.019,-0.938,0.461
88.380,-0.027,-0.925,0.446
88.400,-0.042,-0.921,0.443
88.420,-0.054,-0.933,0.392
88.440,-0.053,-0.930,0.335
88.460,-0.180,-0.923,0.350
88.480,-0.287,-0.920,0.413
88.500,-0.330,-0.890,0.459
88.520,-0.337,-0.895,0.461
88.540,-0.286,-0.882,0.439
88.560,-0.272,-0.885,0.347
88.580,-0.314,-0.905,0.224
88.600,-0.348,-0.901,0.194
88.620,-0.229,-0.945,0.295
88.640,-0.039,-0.959,0.386
88.660,0.039,-0.844,0.429
88.680,0.152,-0.665,0.493
88.700,0.220,-0.538,0.570
88.720,0.215,-0.427,0.596
88.740,0.218,-0.329,0.655
88.760,0.257,-0.277,0.739
88.780,0.319,-0.224,0.809
88.800,0.372,-0.182,0.863
88.820,0.360,-0.176,0.896
88.840,0.397,-0.166,0.943
88.860,0.385,-0.116,1.068
88.880,0.371,-0.102,1.289
88.900,0.335,-0.079,1.288
88.920,0.271,-0.030,1.183
88.940,0.137,-0.016,1.075
88.960,0.090,0.031,1.027
88.980,0.139,0.039,1.105
89.000,0.114,-0.004,1.137
89.020,0.181,-0.021,1.142
89.040,0.200,-0.009,1.107
89.060,0.038,0.005,1.038
89.080,-0.140,0.039,0.990
89.100,-0.071,0.068,0.978
89.120,0.049,0.075,1.056
89.140,0.063,0.082,1.145
89.160,0.007,0.087,1.105
89.180,-0.141,0.099,1.023
89.200,-0.144,0.110,0.984
89.220,-0.145,0.114,0.999
89.240,-0.136,0.140,1.048
89.260,-0.134,0.163,1.096
89.280,-0.238,0.186,1.066
89.300,-0.289,0.182,0.960
89.320,-0.279,0.177,0.919
89.340,-0.260,0.199,0.977
89.360,-0.149,0.198,1.021
89.380,-0.115,0.198,1.034
89.400,-0.108,0.193,1.039
89.420,-0.058,0.188,1.048
89.440,-0.043,0.189,1.047
89.460,-0.051,0.191,1.024
89.480,-0.062,0.184,0.982
89.500,-0.071,0.181,0.971
89.520,-0.071,0.183,0.969
89.540,-0.073,0.185,0.964
89.560,-0.078,0.195,0.971
89.580,-0.077,0.197,0.986
89.600,-0.103,0.192,0.987
89.620,-0.114,0.184,0.996
89.640,-0.105,0.184,1.008
89.660,-0.102,0.182,1.015
89.680,-0.117,0.175,1.011
89.700,-0.111,0.173,1.008
89.720,-0.100,0.167,0.998
89.740,-0.077,0.163,1.017
89.760,-0.077,0.154,1.027
89.780,-0.079,0.142,1.034
89.800,-0.099,0.135,1.038
89.820,-0.099,0.133,1.053
89.840,-0.153,0.132,1.069
89.860,-0.255,0.130,1.102
89.880,-0.275,0.116,1.121
89.900,-0.260,0.106,1.125
89.920,-0.230,0.103,1.123
89.940,-0.158,0.079,1.100
89.960,-0.076,0.044,1.100
89.980,-0.084,0.031,1.115
90.000,-0.005,0.017,1.079
90.020,-0.116,0.039,1.016
90.040,-0.325,0.080,0.913
90.060,-0.333,0.025,0.918
90.080,-0.287,-0.032,0.941
90.100,-0.303,-0.039,0.944
90.120,-0.257,-0.071,0.910
90.140,-0.234,-0.078,0.829
90.160,-0.199,-0.084,0.777
90.180,-0.082,-0.074,0.754
90.200,-0.106,-0.094,0.678
90.220,-0.042,-0.087,0.626
90.240,0.205,-0.008,0.729
90.260,0.390,0.031,0.927
90.280,0.489,0.030,1.027
90.300,0.403,0.049,0.952
90.320,0.397,0.082,0.931
90.340,0.449,0.096,1.023
90.360,0.368,0.123,1.073
90.380,0.308,0.108,1.064
90.400,0.299,0.067,1.039
90.420,0.281,0.049,1.009
90.440,0.254,0.045,1.020
90.460,0.231,0.051,1.055
90.480,0.194,0.061,1.087
90.500,0.180,0.060,1.113
90.520,0.192,0.025,1.052
90.540,0.158,-0.004,0.879
90.560,0.109,-0.013,0.897
90.580,-0.083,-0.145,1.095
90.600,-0.159,-0.096,1.176
90.620,-0.037,-0.109,1.193
90.640,-0.100,-0.275,1.194
90.660,0.002,-0.221,1.128
90.680,0.119,-0.091,1.033
90.700,0.167,-0.196,1.034
90.720,0.190,-0.143,1.036
90.740,0.108,-0.155,1.020
90.760,0.066,-0.147,1.007
90.780,0.064,-0.143,1.005
90.800,0.091,-0.148,0.992
90.820,0.120,-0.160,0.964
90.840,0.003,-0.156,0.926
90.860,0.030,-0.171,0.930
90.880,0.146,-0.172,0.990
90.900,0.166,-0.184,1.022
90.920,0.164,-0.170,1.014
90.940,0.186,-0.165,1.005
90.960,0.176,-0.162,1.035
90.980,0.192,-0.163,1.052
91.000,0.145,-0.154,1.000
91.020,0.108,-0.147,0.981
91.040,0.128,-0.151,0.982
