time,x-acceleration,y-acceleration,z-acceleration
285.820,-0.557,-0.146,0.699
285.840,-0.555,-0.148,0.724
285.860,-0.573,-0.179,0.734
285.880,-0.581,-0.271,0.734
285.900,-0.610,-0.358,0.721
285.920,-0.620,-0.369,0.703
285.940,-0.588,-0.306,0.698
285.960,-0.634,-0.256,0.738
285.980,-0.914,-0.310,0.716
286.000,-0.531,-0.173,0.805
286.020,0.217,-0.075,0.854
286.040,-1.132,-0.167,0.662
286.060,-1.027,-0.386,0.686
286.080,-0.427,-0.113,0.801
286.100,-0.756,-0.248,0.684
286.120,-0.589,-0.234,0.690
286.140,-0.599,-0.276,0.675
286.160,-0.591,-0.301,0.637
286.180,-0.570,-0.319,0.594
286.200,-0.549,-0.333,0.575
286.220,-0.531,-0.345,0.578
286.240,-0.522,-0.346,0.571
286.260,-0.522,-0.333,0.551
286.280,-0.508,-0.309,0.531
286.300,-0.485,-0.291,0.544
286.320,-0.495,-0.271,0.550
286.340,-0.513,-0.237,0.548
286.360,-0.543,-0.202,0.544
286.380,-0.582,-0.180,0.538
286.400,-0.612,-0.161,0.538
286.420,-0.626,-0.141,0.548
286.440,-0.642,-0.129,0.552
286.460,-0.672,-0.113,0.555
286.480,-0.750,-0.077,0.562
286.500,-0.817,-0.042,0.582
286.520,-0.851,-0.008,0.607
286.540,-0.878,0.028,0.613
286.560,-0.889,0.061,0.605
286.580,-0.907,0.079,0.607
286.600,-0.925,0.090,0.632
286.620,-0.942,0.111,0.626
286.640,-0.975,0.152,0.590
286.660,-0.995,0.188,0.594
286.680,-0.977,0.216,0.630
286.700,-0.960,0.241,0.645
286.720,-0.949,0.256,0.617
286.740,-0.902,0.272,0.597
286.760,-0.902,0.296,0.591
286.780,-0.937,0.335,0.573
286.800,-0.942,0.372,0.560
286.820,-0.949,0.404,0.504
286.840,-0.969,0.445,0.446
286.860,-1.004,0.498,0.410
286.880,-1.051,0.554,0.386
286.900,-1.065,0.612,0.362
286.920,-1.034,0.650,0.374
286.940,-0.974,0.663,0.382
286.960,-0.915,0.655,0.348
286.980,-0.924,0.678,0.300
287.000,-0.910,0.710,0.242
287.020,-0.875,0.722,0.188
287.040,-0.889,0.762,0.156
287.060,-0.866,0.792,0.136
287.080,-0.832,0.810,0.124
287.100,-0.827,0.828,0.114
287.120,-0.779,0.831,0.089
287.140,-0.719,0.831,0.059
287.160,-0.683,0.825,0.040
287.180,-0.643,0.832,0.033
287.200,-0.635,0.875,0.034
287.220,-0.616,0.920,0.035
287.240,-0.563,0.927,0.025
287.260,-0.533,0.931,0.025
287.280,-0.514,0.936,0.029
287.300,-0.469,0.936,0.028
287.320,-0.438,0.923,0.003
287.340,-0.407,0.911,-0.024
287.360,-0.395,0.906,-0.053
287.380,-0.377,0.955,-0.073
287.400,-0.362,1.022,-0.100
287.420,-0.338,1.053,-0.113
287.440,-0.277,1.021,-0.115
287.460,-0.275,1.004,-0.117
287.480,-0.287,0.988,-0.110
287.500,-0.288,0.972,-0.129
287.520,-0.278,0.950,-0.164
287.540,-0.255,0.902,-0.118
287.560,-0.284,0.861,-0.069
287.580,-0.217,0.860,-0.058
287.600,-0.186,0.832,-0.100
287.620,-0.164,0.790,-0.114
287.640,-0.135,0.789,-0.041
287.660,-0.115,0.830,-0.063
287.680,-0.091,0.846,-0.094
287.700,-0.226,0.898,-0.053
287.720,-0.334,0.909,-0.075
287.740,-0.346,0.916,-0.152
287.760,-0.447,0.944,-0.169
287.780,-0.508,0.949,-0.105
287.800,-0.416,0.953,-0.077
287.820,-0.508,0.958,-0.007
287.840,-0.568,0.972,0.064
287.860,-0.533,0.949,-0.010
287.880,-0.526,0.916,-0.107
287.900,-0.565,0.900,-0.116
287.920,-0.498,0.871,-0.043
287.940,-0.524,0.864,0.026
287.960,-0.504,0.844,-0.004
287.980,-0.514,0.792,-0.077
288.000,-0.503,0.788,0.051
288.020,-0.515,0.755,0.073
288.040,-0.517,0.704,0.090
288.060,-0.579,0.674,0.104
288.080,-0.606,0.687,0.181
288.100,-0.671,0.696,0.228
288.120,-0.746,0.687,0.214
288.140,-0.787,0.650,0.241
288.160,-0.835,0.602,0.260
288.180,-0.878,0.562,0.286
288.200,-0.898,0.535,0.277
288.220,-0.908,0.522,0.259
288.240,-0.912,0.509,0.260
288.260,-0.947,0.481,0.328
288.280,-0.933,0.427,0.372
288.300,-0.889,0.410,0.358
288.320,-0.862,0.427,0.340
288.340,-0.858,0.464,0.344
288.360,-0.762,0.411,0.369
288.380,-0.674,0.313,0.387
288.400,-0.724,0.301,0.375
288.420,-0.818,0.326,0.382
288.440,-0.847,0.323,0.424
288.460,-0.848,0.294,0.420
288.480,-0.745,0.247,0.399
288.500,-0.718,0.225,0.369
288.520,-0.835,0.220,0.355
288.540,-0.791,0.256,0.355
288.560,-0.716,0.291,0.341
288.580,-0.629,0.313,0.366
288.600,-0.511,0.331,0.424
288.620,-0.537,0.364,0.523
288.640,-0.638,0.427,0.643
288.660,-0.592,0.457,0.741
288.680,-0.534,0.431,0.789
288.700,-0.554,0.429,0.776
288.720,-0.566,0.462,0.762
288.740,-0.650,0.512,0.748
288.760,-0.668,0.545,0.739
288.780,-0.583,0.576,0.744
288.800,-0.551,0.589,0.742
288.820,-0.547,0.590,0.724
288.840,-0.521,0.582,0.691
288.860,-0.542,0.576,0.654
288.880,-0.586,0.588,0.636
288.900,-0.594,0.602,0.639
288.920,-0.596,0.603,0.620
288.940,-0.600,0.592,0.584
288.960,-0.594,0.577,0.564
288.980,-0.646,0.576,0.563
289.000,-0.725,0.574,0.570
289.020,-0.750,0.546,0.559
289.040,-0.760,0.533,0.551
289.060,-0.803,0.528,0.570
289.080,-0.800,0.503,0.584
289.100,-0.774,0.455,0.556
289.120,-0.726,0.408,0.510
289.140,-0.690,0.376,0.487
289.160,-0.689,0.363,0.484
289.180,-0.702,0.365,0.493
289.200,-0.701,0.365,0.484
289.220,-0.733,0.389,0.485
289.240,-0.749,0.409,0.496
289.260,-0.764,0.423,0.512
289.280,-0.780,0.439,0.502
289.300,-0.769,0.436,0.472
289.320,-0.752,0.410,0.452
289.340,-0.715,0.405,0.463
289.360,-0.769,0.409,0.470
289.380,-0.789,0.419,0.478
289.400,-0.810,0.456,0.477
289.420,-0.813,0.476,0.475
289.440,-0.816,0.470,0.454
289.460,-0.791,0.448,0.438
289.480,-0.804,0.455,0.436
289.500,-0.823,0.464,0.430
289.520,-0.829,0.489,0.424
289.540,-0.885,0.505,0.420
289.560,-0.932,0.541,0.424
289.580,-0.936,0.573,0.421
289.600,-0.882,0.589,0.399
289.620,-0.801,0.562,0.360
289.640,-0.722,0.532,0.316
289.660,-0.698,0.489,0.270
289.680,-0.683,0.430,0.226
289.700,-0.654,0.388,0.202
289.720,-0.679,0.385,0.216
289.740,-0.750,0.427,0.275
289.760,-0.832,0.496,0.346
289.780,-0.888,0.558,0.372
289.800,-0.884,0.581,0.358
289.820,-0.865,0.575,0.339
289.840,-0.802,0.553,0.332
289.860,-0.743,0.540,0.344
289.880,-0.759,0.539,0.363
289.900,-0.786,0.542,0.382
289.920,-0.778,0.526,0.387
289.940,-0.777,0.511,0.351
289.960,-0.786,0.500,0.317
289.980,-0.798,0.501,0.313
290.000,-0.826,0.506,0.322
290.020,-0.831,0.501,0.328
290.040,-0.813,0.496,0.326
290.060,-0.791,0.502,0.318
290.080,-0.786,0.520,0.322
290.100,-0.783,0.542,0.334
290.120,-0.744,0.566,0.347
290.140,-0.709,0.586,0.350
290.160,-0.652,0.615,0.347
290.180,-0.614,0.636,0.337
290.200,-0.659,0.662,0.325
290.220,-0.632,0.683,0.361
290.240,-0.705,0.777,0.357
290.260,-0.659,0.808,0.319
290.280,-0.646,0.873,0.321
290.300,-0.824,0.971,0.298
290.320,-0.903,0.953,0.213
290.340,-0.814,0.893,0.167
290.360,-0.610,0.900,0.225
290.380,-0.486,0.838,0.268
290.400,-0.443,0.764,0.244
290.420,-0.448,0.732,0.211
290.440,-0.518,0.759,0.213
290.460,-0.595,0.817,0.268
290.480,-0.616,0.873,0.336
290.500,-0.673,0.872,0.351
290.520,-0.659,0.833,0.355
290.540,-0.581,0.788,0.361
290.560,-0.545,0.738,0.368
290.580,-0.542,0.704,0.388
290.600,-0.518,0.690,0.411
290.620,-0.528,0.693,0.417
290.640,-0.531,0.693,0.413
290.660,-0.531,0.701,0.414
290.680,-0.553,0.684,0.434
290.700,-0.551,0.676,0.462
290.720,-0.549,0.664,0.482
290.740,-0.527,0.646,0.503
290.760,-0.495,0.627,0.520
290.780,-0.484,0.617,0.521
290.800,-0.510,0.615,0.518
290.820,-0.555,0.624,0.531
290.840,-0.579,0.637,0.545
290.860,-0.586,0.639,0.541
290.880,-0.600,0.641,0.549
290.900,-0.635,0.650,0.597
290.920,-0.679,0.667,0.650
290.940,-0.712,0.688,0.678
290.960,-0.627,0.749,0.652
290.980,-0.583,0.829,0.541
291.000,-0.653,0.917,0.457
291.020,-0.725,0.969,0.461
291.040,-0.779,0.971,0.488
291.060,-0.773,0.934,0.473
291.080,-0.715,0.877,0.401
291.100,-0.577,0.804,0.330
291.120,-0.513,0.738,0.242
291.140,-0.577,0.706,0.200
291.160,-0.619,0.702,0.216
291.180,-0.634,0.693,0.240
291.200,-0.637,0.689,0.263
291.220,-0.614,0.690,0.292
291.240,-0.599,0.693,0.300
291.260,-0.594,0.701,0.294
291.280,-0.613,0.714,0.295
291.300,-0.631,0.712,0.295
291.320,-0.614,0.699,0.300
291.340,-0.609,0.675,0.302
291.360,-0.582,0.642,0.306
291.380,-0.554,0.622,0.307
291.400,-0.535,0.614,0.308
291.420,-0.521,0.608,0.315
291.440,-0.504,0.608,0.315
291.460,-0.492,0.616,0.314
291.480,-0.476,0.616,0.310
291.500,-0.468,0.616,0.293
291.520,-0.505,0.641,0.285
291.540,-0.579,0.681,0.289
291.560,-0.588,0.700,0.285
291.580,-0.583,0.706,0.276
291.600,-0.583,0.710,0.277
291.620,-0.575,0.713,0.286
291.640,-0.568,0.719,0.293
291.660,-0.577,0.728,0.296
291.680,-0.591,0.739,0.303
291.700,-0.622,0.738,0.311
291.720,-0.626,0.723,0.313
291.740,-0.643,0.707,0.318
291.760,-0.659,0.698,0.323
291.780,-0.658,0.694,0.332
291.800,-0.652,0.697,0.343
291.820,-0.642,0.709,0.353
291.840,-0.634,0.727,0.347
291.860,-0.632,0.744,0.331
291.880,-0.632,0.754,0.325
291.900,-0.623,0.750,0.329
291.920,-0.615,0.756,0.332
291.940,-0.622,0.784,0.341
291.960,-0.625,0.805,0.369
291.980,-0.614,0.794,0.373
292.000,-0.610,0.781,0.352
292.020,-0.623,0.781,0.345
292.040,-0.640,0.792,0.349
292.060,-0.644,0.800,0.352
292.080,-0.640,0.798,0.344
292.100,-0.616,0.781,0.329
292.120,-0.586,0.758,0.313
292.140,-0.560,0.732,0.316
292.160,-0.524,0.715,0.324
292.180,-0.482,0.711,0.304
292.200,-0.461,0.708,0.277
292.220,-0.472,0.708,0.264
292.240,-0.532,0.707,0.279
292.260,-0.608,0.716,0.327
292.280,-0.615,0.743,0.385
292.300,-0.602,0.791,0.397
292.320,-0.581,0.832,0.399
292.340,-0.559,0.841,0.408
292.360,-0.529,0.797,0.409
292.380,-0.514,0.739,0.398
292.400,-0.505,0.698,0.392
292.420,-0.522,0.672,0.391
292.440,-0.529,0.666,0.397
292.460,-0.534,0.664,0.398
292.480,-0.550,0.665,0.401
292.500,-0.571,0.657,0.400
292.520,-0.586,0.645,0.401
292.540,-0.607,0.640,0.406
292.560,-0.610,0.638,0.416
292.580,-0.611,0.641,0.428
292.600,-0.614,0.643,0.432
292.620,-0.618,0.638,0.426
292.640,-0.626,0.632,0.421
292.660,-0.635,0.635,0.426
292.680,-0.649,0.651,0.441
292.700,-0.650,0.667,0.449
292.720,-0.645,0.675,0.435
292.740,-0.641,0.672,0.411
292.760,-0.638,0.670,0.405
292.780,-0.639,0.681,0.412
292.800,-0.641,0.712,0.416
292.820,-0.661,0.739,0.416
292.840,-0.674,0.746,0.409
292.860,-0.673,0.752,0.396
292.880,-0.658,0.760,0.388
292.900,-0.664,0.757,0.381
292.920,-0.650,0.765,0.374
292.940,-0.645,0.763,0.365
292.960,-0.644,0.747,0.354
292.980,-0.629,0.717,0.339
293.000,-0.620,0.677,0.329
293.020,-0.601,0.641,0.322
293.040,-0.582,0.615,0.311
293.060,-0.588,0.603,0.309
293.080,-0.612,0.612,0.318
293.100,-0.642,0.633,0.335
293.120,-0.672,0.661,0.344
293.140,-0.683,0.680,0.343
293.160,-0.687,0.692,0.343
293.180,-0.694,0.699,0.344
293.200,-0.695,0.698,0.349
293.220,-0.697,0.690,0.351
293.240,-0.683,0.673,0.340
293.260,-0.665,0.651,0.327
293.280,-0.657,0.631,0.329
293.300,-0.649,0.621,0.340
293.320,-0.651,0.622,0.342
293.340,-0.656,0.626,0.335
293.360,-0.659,0.639,0.336
293.380,-0.653,0.656,0.346
293.400,-0.658,0.670,0.356
293.420,-0.662,0.685,0.357
293.440,-0.667,0.699,0.360
293.460,-0.657,0.709,0.362
293.480,-0.648,0.711,0.362
293.500,-0.623,0.711,0.364
293.520,-0.615,0.720,0.356
293.540,-0.636,0.747,0.359
293.560,-0.666,0.766,0.371
293.580,-0.680,0.766,0.374
293.600,-0.668,0.751,0.368
293.620,-0.628,0.722,0.361
293.640,-0.601,0.696,0.359
293.660,-0.617,0.688,0.366
293.680,-0.628,0.697,0.373
293.700,-0.615,0.712,0.381
293.720,-0.598,0.730,0.385
293.740,-0.592,0.744,0.377
293.760,-0.581,0.743,0.376
293.780,-0.563,0.728,0.380
293.800,-0.550,0.715,0.379
293.820,-0.536,0.708,0.380
293.840,-0.523,0.703,0.388
293.860,-0.525,0.707,0.403
293.880,-0.530,0.722,0.418
293.900,-0.539,0.741,0.435
293.920,-0.551,0.753,0.444
293.940,-0.565,0.750,0.444
293.960,-0.577,0.735,0.440
293.980,-0.582,0.711,0.437
294.000,-0.571,0.690,0.432
294.020,-0.562,0.677,0.432
294.040,-0.558,0.672,0.431
294.060,-0.561,0.667,0.432
294.080,-0.567,0.661,0.433
294.100,-0.576,0.662,0.437
294.120,-0.584,0.666,0.445
294.140,-0.587,0.671,0.456
294.160,-0.585,0.676,0.462
294.180,-0.584,0.683,0.462
294.200,-0.580,0.688,0.460
294.220,-0.573,0.690,0.459
294.240,-0.568,0.690,0.458
294.260,-0.571,0.688,0.453
294.280,-0.564,0.688,0.451
294.300,-0.558,0.685,0.451
294.320,-0.554,0.676,0.446
294.340,-0.554,0.666,0.442
294.360,-0.552,0.661,0.445
294.380,-0.542,0.655,0.444
294.400,-0.546,0.659,0.444
294.420,-0.559,0.678,0.445
294.440,-0.584,0.711,0.450
294.460,-0.589,0.733,0.447
294.480,-0.598,0.743,0.436
294.500,-0.604,0.740,0.418
294.520,-0.596,0.720,0.394
294.540,-0.590,0.715,0.385
294.560,-0.590,0.732,0.381
294.580,-0.595,0.756,0.370
294.600,-0.600,0.770,0.353
294.620,-0.601,0.753,0.327
294.640,-0.585,0.717,0.292
294.660,-0.560,0.685,0.268
294.680,-0.560,0.671,0.267
294.700,-0.578,0.691,0.282
294.720,-0.604,0.739,0.295
294.740,-0.636,0.791,0.292
294.760,-0.634,0.818,0.289
294.780,-0.626,0.825,0.298
294.800,-0.639,0.823,0.306
294.820,-0.646,0.803,0.291
294.840,-0.629,0.764,0.270
294.860,-0.617,0.724,0.261
294.880,-0.603,0.696,0.255
294.900,-0.602,0.677,0.240
294.920,-0.607,0.669,0.238
294.940,-0.625,0.671,0.244
294.960,-0.646,0.686,0.241
294.980,-0.665,0.711,0.235
295.000,-0.672,0.731,0.237
295.020,-0.674,0.744,0.237
295.040,-0.679,0.756,0.231
295.060,-0.672,0.759,0.221
295.080,-0.674,0.762,0.208
295.100,-0.666,0.758,0.191
295.120,-0.647,0.750,0.181
295.140,-0.655,0.744,0.172
295.160,-0.668,0.750,0.169
295.180,-0.677,0.757,0.172
295.200,-0.686,0.764,0.176
295.220,-0.686,0.765,0.179
295.240,-0.668,0.766,0.185
295.260,-0.652,0.769,0.189
295.280,-0.655,0.775,0.196
295.300,-0.662,0.783,0.209
295.320,-0.666,0.795,0.222
295.340,-0.658,0.810,0.217
295.360,-0.643,0.830,0.211
295.380,-0.638,0.839,0.222
295.400,-0.630,0.836,0.241
295.420,-0.608,0.803,0.234
295.440,-0.582,0.754,0.215
295.460,-0.568,0.724,0.225
295.480,-0.574,0.726,0.255
295.500,-0.580,0.758,0.278
295.520,-0.562,0.784,0.284
295.540,-0.549,0.797,0.288
295.560,-0.545,0.804,0.293
295.580,-0.540,0.809,0.297
295.600,-0.536,0.816,0.302
295.620,-0.539,0.823,0.308
295.640,-0.541,0.825,0.313
295.660,-0.546,0.823,0.316
295.680,-0.538,0.815,0.320
295.700,-0.531,0.805,0.326
295.720,-0.524,0.801,0.330
295.740,-0.525,0.805,0.336
295.760,-0.529,0.810,0.348
295.780,-0.534,0.818,0.354
295.800,-0.528,0.824,0.362
295.820,-0.520,0.818,0.364
295.840,-0.508,0.805,0.365
295.860,-0.491,0.785,0.361
295.880,-0.477,0.770,0.356
295.900,-0.469,0.763,0.353
295.920,-0.465,0.760,0.353
295.940,-0.470,0.755,0.357
295.960,-0.465,0.752,0.355
295.980,-0.463,0.753,0.354
296.000,-0.471,0.761,0.362
296.020,-0.474,0.770,0.375
296.040,-0.467,0.776,0.377
296.060,-0.473,0.786,0.377
296.080,-0.476,0.802,0.393
296.100,-0.510,0.799,0.424
296.120,-0.503,0.782,0.451
296.140,-0.503,0.771,0.456
296.160,-0.494,0.759,0.442
296.180,-0.476,0.740,0.428
296.200,-0.472,0.713,0.424
296.220,-0.487,0.697,0.436
296.240,-0.500,0.689,0.442
296.260,-0.491,0.685,0.435
296.280,-0.482,0.687,0.426
296.300,-0.498,0.694,0.429
296.320,-0.524,0.696,0.446
296.340,-0.534,0.694,0.463
296.360,-0.529,0.692,0.464
296.380,-0.532,0.701,0.470
296.400,-0.535,0.713,0.480
296.420,-0.530,0.725,0.491
296.440,-0.524,0.730,0.503
296.460,-0.511,0.719,0.499
296.480,-0.503,0.694,0.480
296.500,-0.493,0.679,0.461
296.520,-0.495,0.713,0.462
296.540,-0.515,0.784,0.492
296.560,-0.512,0.817,0.503
296.580,-0.531,0.823,0.486
296.600,-0.541,0.815,0.492
296.620,-0.582,0.813,0.504
296.640,-0.644,0.761,0.465
296.660,-0.621,0.748,0.443
296.680,-0.585,0.739,0.403
296.700,-0.519,0.730,0.368
296.720,-0.481,0.714,0.343
296.740,-0.483,0.711,0.308
296.760,-0.542,0.710,0.304
296.780,-0.559,0.732,0.331
296.800,-0.585,0.725,0.319
296.820,-0.575,0.711,0.292
296.840,-0.556,0.703,0.294
296.860,-0.558,0.712,0.316
296.880,-0.574,0.737,0.341
296.900,-0.579,0.761,0.347
296.920,-0.595,0.788,0.347
296.940,-0.624,0.811,0.355
296.960,-0.615,0.808,0.358
296.980,-0.609,0.782,0.356
297.000,-0.598,0.748,0.357
297.020,-0.586,0.719,0.357
297.040,-0.578,0.696,0.355
297.060,-0.568,0.686,0.355
297.080,-0.565,0.682,0.359
297.100,-0.577,0.685,0.362
297.120,-0.577,0.689,0.365
297.140,-0.585,0.700,0.374
297.160,-0.587,0.715,0.384
297.180,-0.592,0.727,0.385
297.200,-0.596,0.739,0.385
297.220,-0.596,0.753,0.393
297.240,-0.588,0.765,0.397
297.260,-0.576,0.771,0.398
297.280,-0.563,0.802,0.401
297.300,-0.556,0.824,0.392
297.320,-0.547,0.837,0.383
297.340,-0.569,0.868,0.397
297.360,-0.564,0.874,0.400
297.380,-0.577,0.875,0.374
297.400,-0.587,0.890,0.364
297.420,-0.579,0.901,0.368
297.440,-0.554,0.891,0.372
297.460,-0.512,0.847,0.362
297.480,-0.464,0.786,0.334
297.500,-0.432,0.735,0.308
297.520,-0.416,0.714,0.304
297.540,-0.415,0.727,0.305
297.560,-0.420,0.762,0.351
297.580,-0.380,0.813,0.422
297.600,-0.385,0.855,0.455
297.620,-0.421,0.865,0.445
297.640,-0.459,0.828,0.403
297.660,-0.491,0.789,0.378
297.680,-0.507,0.751,0.366
297.700,-0.506,0.725,0.357
297.720,-0.494,0.712,0.360
297.740,-0.467,0.708,0.371
297.760,-0.450,0.705,0.384
297.780,-0.456,0.701,0.389
297.800,-0.462,0.696,0.392
297.820,-0.465,0.703,0.402
297.840,-0.467,0.714,0.408
297.860,-0.464,0.717,0.412
297.880,-0.459,0.719,0.419
297.900,-0.464,0.717,0.432
297.920,-0.480,0.718,0.446
297.940,-0.498,0.713,0.450
297.960,-0.505,0.703,0.447
297.980,-0.506,0.702,0.451
298.000,-0.516,0.714,0.466
298.020,-0.531,0.727,0.477
298.040,-0.538,0.732,0.471
298.060,-0.562,0.749,0.465
298.080,-0.606,0.794,0.477
298.100,-0.640,0.835,0.495
298.120,-0.666,0.860,0.497
298.140,-0.669,0.885,0.453
298.160,-0.656,0.903,0.408
298.180,-0.630,0.890,0.396
298.200,-0.541,0.846,0.394
298.220,-0.469,0.782,0.342
298.240,-0.478,0.719,0.289
298.260,-0.475,0.703,0.272
298.280,-0.474,0.697,0.258
298.300,-0.491,0.726,0.290
298.320,-0.479,0.781,0.328
298.340,-0.489,0.831,0.338
298.360,-0.507,0.861,0.335
298.380,-0.543,0.878,0.341
298.400,-0.555,0.877,0.354
298.420,-0.544,0.850,0.353
298.440,-0.502,0.790,0.327
298.460,-0.488,0.735,0.309
298.480,-0.489,0.697,0.311
298.500,-0.497,0.675,0.317
298.520,-0.502,0.670,0.318
298.540,-0.508,0.666,0.318
298.560,-0.523,0.674,0.327
298.580,-0.538,0.690,0.349
298.600,-0.545,0.708,0.363
298.620,-0.553,0.722,0.370
298.640,-0.563,0.731,0.375
298.660,-0.575,0.737,0.378
298.680,-0.581,0.744,0.383
298.700,-0.587,0.769,0.400
298.720,-0.593,0.808,0.411
298.740,-0.589,0.822,0.406
298.760,-0.563,0.791,0.384
298.780,-0.569,0.794,0.385
298.800,-0.599,0.838,0.422
298.820,-0.585,0.844,0.418
298.840,-0.567,0.849,0.386
298.860,-0.563,0.880,0.393
298.880,-0.565,0.917,0.423
298.900,-0.559,0.927,0.436
298.920,-0.506,0.881,0.411
298.940,-0.439,0.804,0.370
298.960,-0.397,0.728,0.343
298.980,-0.379,0.687,0.341
299.000,-0.371,0.683,0.353
299.020,-0.354,0.698,0.359
299.040,-0.349,0.750,0.377
299.060,-0.378,0.836,0.419
299.080,-0.399,0.895,0.448
299.100,-0.426,0.904,0.454
299.120,-0.440,0.869,0.448
299.140,-0.444,0.810,0.436
299.160,-0.452,0.761,0.437
299.180,-0.451,0.729,0.444
299.200,-0.440,0.710,0.449
299.220,-0.430,0.697,0.453
299.240,-0.427,0.685,0.453
299.260,-0.435,0.674,0.451
299.280,-0.446,0.666,0.451
299.300,-0.460,0.656,0.455
299.320,-0.477,0.652,0.459
299.340,-0.495,0.649,0.463
299.360,-0.514,0.652,0.465
299.380,-0.532,0.662,0.473
299.400,-0.542,0.677,0.489
299.420,-0.558,0.694,0.500
299.440,-0.564,0.706,0.500
299.460,-0.553,0.706,0.487
299.480,-0.544,0.707,0.478
299.500,-0.542,0.733,0.474
299.520,-0.556,0.791,0.485
299.540,-0.567,0.827,0.494
299.560,-0.571,0.842,0.469
299.580,-0.590,0.856,0.449
299.600,-0.598,0.882,0.453
299.620,-0.611,0.919,0.454
299.640,-0.609,0.940,0.452
299.660,-0.574,0.895,0.417
299.680,-0.514,0.788,0.352
299.700,-0.485,0.674,0.301
299.720,-0.449,0.609,0.277
299.740,-0.463,0.612,0.289
299.760,-0.503,0.666,0.324
299.780,-0.547,0.747,0.346
299.800,-0.583,0.819,0.332
299.820,-0.583,0.845,0.322
299.840,-0.588,0.844,0.328
299.860,-0.604,0.822,0.342
299.880,-0.592,0.777,0.330
299.900,-0.576,0.710,0.302
299.920,-0.576,0.656,0.297
299.940,-0.568,0.623,0.301
299.960,-0.584,0.614,0.306
299.980,-0.601,0.619,0.316
300.000,-0.621,0.634,0.329
300.020,-0.639,0.659,0.350
300.040,-0.646,0.679,0.365
300.060,-0.664,0.689,0.374
300.080,-0.675,0.691,0.382
300.100,-0.668,0.692,0.385
300.120,-0.648,0.690,0.379
300.140,-0.646,0.692,0.376
300.160,-0.662,0.696,0.385
300.180,-0.664,0.700,0.389
300.200,-0.654,0.700,0.373
300.220,-0.654,0.698,0.366
300.240,-0.653,0.687,0.370
300.260,-0.644,0.688,0.367
300.280,-0.665,0.741,0.366
300.300,-0.673,0.787,0.383
300.320,-0.708,0.808,0.381
300.340,-0.683,0.813,0.369
300.360,-0.663,0.788,0.357
300.380,-0.655,0.743,0.349
300.400,-0.644,0.719,0.340
300.420,-0.627,0.708,0.334
300.440,-0.616,0.695,0.323
300.460,-0.574,0.672,0.311
300.480,-0.530,0.656,0.305
300.500,-0.508,0.656,0.309
300.520,-0.549,0.696,0.327
300.540,-0.558,0.773,0.358
300.560,-0.582,0.810,0.361
300.580,-0.598,0.817,0.362
300.600,-0.600,0.804,0.369
300.620,-0.598,0.755,0.366
300.640,-0.562,0.700,0.358
300.660,-0.535,0.664,0.359
300.680,-0.536,0.642,0.356
300.700,-0.531,0.635,0.362
300.720,-0.536,0.639,0.398
300.740,-0.548,0.640,0.422
300.760,-0.539,0.631,0.411
300.780,-0.499,0.628,0.410
300.800,-0.489,0.634,0.430
300.820,-0.550,0.646,0.451
300.840,-0.608,0.662,0.447
300.860,-0.642,0.674,0.421
300.880,-0.643,0.693,0.416
300.900,-0.652,0.719,0.415
300.920,-0.646,0.732,0.402
300.940,-0.644,0.729,0.382
300.960,-0.646,0.695,0.355
300.980,-0.617,0.694,0.331
301.000,-0.646,0.639,0.316
301.020,-0.564,0.709,0.324
301.040,-0.633,0.649,0.297
301.060,-0.600,0.723,0.289
301.080,-0.680,0.807,0.292
301.100,-0.742,0.865,0.302
301.120,-0.762,0.946,0.308
301.140,-0.823,0.969,0.308
301.160,-0.759,0.935,0.287
301.180,-0.643,0.840,0.239
301.200,-0.566,0.749,0.185
301.220,-0.472,0.667,0.143
301.240,-0.461,0.632,0.114
301.260,-0.524,0.657,0.124
301.280,-0.612,0.716,0.139
301.300,-0.663,0.788,0.125
301.320,-0.705,0.837,0.094
301.340,-0.701,0.860,0.098
301.360,-0.670,0.846,0.136
301.380,-0.644,0.807,0.157
301.400,-0.589,0.748,0.147
301.420,-0.608,0.691,0.149
301.440,-0.620,0.666,0.164
301.460,-0.619,0.669,0.166
301.480,-0.679,0.681,0.179
301.500,-0.658,0.678,0.180
301.520,-0.657,0.708,0.167
301.540,-0.638,0.733,0.179
301.560,-0.617,0.755,0.206
301.580,-0.639,0.760,0.193
301.600,-0.663,0.750,0.164
301.620,-0.654,0.721,0.162
301.640,-0.675,0.697,0.147
301.660,-0.727,0.684,0.119
301.680,-0.751,0.685,0.087
301.700,-0.795,0.686,0.059
301.720,-0.807,0.669,0.043
301.740,-0.774,0.656,0.030
301.760,-0.765,0.695,0.010
301.780,-0.770,0.745,0.033
301.800,-0.732,0.745,0.061
301.820,-0.677,0.732,0.054
301.840,-0.640,0.747,0.023
301.860,-0.619,0.783,0.015
301.880,-0.677,0.864,0.010
301.900,-0.701,0.912,0.026
301.920,-0.679,0.878,0.055
301.940,-0.666,0.800,0.059
301.960,-0.636,0.734,0.041
301.980,-0.638,0.695,-0.001
302.000,-0.678,0.684,-0.030
302.020,-0.683,0.699,-0.001
302.040,-0.674,0.716,0.035
302.060,-0.687,0.737,0.033
302.080,-0.696,0.782,0.013
302.100,-0.685,0.832,-0.001
302.120,-0.601,0.853,0.024
302.140,-0.574,0.844,0.083
302.160,-0.576,0.840,0.145
